P100011_Lipid_Profile_20240707_colored,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100011_Lipid_Profile_20240707_colored.pdf,ok,0,2026-01-11T22:57:34,2026-01-11T22:58:08,33.77,ThreadPoolExecutor-0_0,13880,"verting document P100011_Lipid_Profile_20240707_colored.pdf in 16.59 sec.
2026-01-11 22:58:06,705 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100011_Lipid_Profile_20240707_colored.md
2026-01-11 22:58:06,742 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:06,748 - INFO - All documents were converted in 16.64 seconds.
"
P100011_CMP_20250903_bordered_chart,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100011_CMP_20250903_bordered_chart.pdf,ok,0,2026-01-11T22:57:27,2026-01-11T22:58:08,41.59,ThreadPoolExecutor-0_3,7276,"ed converting document P100011_CMP_20250903_bordered_chart.pdf in 22.78 sec.
2026-01-11 22:58:07,359 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100011_CMP_20250903_bordered_chart.md
2026-01-11 22:58:07,394 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:07,396 - INFO - All documents were converted in 22.82 seconds.
"
P100015_Iron_Studies_20240817_grid,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100015_Iron_Studies_20240817_grid.pdf,ok,0,2026-01-11T22:58:02,2026-01-11T22:58:27,24.80,ThreadPoolExecutor-0_2,17592,"nished converting document P100015_Iron_Studies_20240817_grid.pdf in 7.53 sec.
2026-01-11 22:58:25,533 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100015_Iron_Studies_20240817_grid.md
2026-01-11 22:58:25,560 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:25,564 - INFO - All documents were converted in 7.57 seconds.
"
P100012_Iron_Studies_20240717_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100012_Iron_Studies_20240717_alternative.pdf,ok,0,2026-01-11T22:58:01,2026-01-11T22:58:31,29.79,ThreadPoolExecutor-0_1,17856,"g document P100012_Iron_Studies_20240717_alternative.pdf in 11.50 sec.
2026-01-11 22:58:29,097 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100012_Iron_Studies_20240717_alternative.md
2026-01-11 22:58:29,121 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:29,123 - INFO - All documents were converted in 11.53 seconds.
"
P100017_Lipid_Profile_20240819_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100017_Lipid_Profile_20240819_borderless.pdf,ok,0,2026-01-11T22:58:08,2026-01-11T22:58:38,29.71,ThreadPoolExecutor-0_0,13880,"g document P100017_Lipid_Profile_20240819_borderless.pdf in 13.80 sec.
2026-01-11 22:58:36,399 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100017_Lipid_Profile_20240819_borderless.md
2026-01-11 22:58:36,434 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:36,438 - INFO - All documents were converted in 13.85 seconds.
"
P100020_Iron_Studies_20241004_quest,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100020_Iron_Studies_20241004_quest.pdf,ok,0,2026-01-11T22:58:08,2026-01-11T22:58:38,29.56,ThreadPoolExecutor-0_3,7276,"ed converting document P100020_Iron_Studies_20241004_quest.pdf in 13.25 sec.
2026-01-11 22:58:36,723 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100020_Iron_Studies_20241004_quest.md
2026-01-11 22:58:36,752 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:36,765 - INFO - All documents were converted in 13.30 seconds.
"
P100023_Lipid_Profile_20231224_grid,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100023_Lipid_Profile_20231224_grid.pdf,ok,0,2026-01-11T22:58:31,2026-01-11T22:58:57,25.97,ThreadPoolExecutor-0_1,17856,"shed converting document P100023_Lipid_Profile_20231224_grid.pdf in 8.19 sec.
2026-01-11 22:58:55,545 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100023_Lipid_Profile_20231224_grid.md
2026-01-11 22:58:55,590 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:55,594 - INFO - All documents were converted in 8.23 seconds.
"
P100022_Lipid_Profile_20250614_bordered_chart,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100022_Lipid_Profile_20250614_bordered_chart.pdf,ok,0,2026-01-11T22:58:27,2026-01-11T22:59:00,32.96,ThreadPoolExecutor-0_2,17592,"nt P100022_Lipid_Profile_20250614_bordered_chart.pdf in 13.26 sec.
2026-01-11 22:58:58,218 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100022_Lipid_Profile_20250614_bordered_chart.md
2026-01-11 22:58:58,256 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:58:58,260 - INFO - All documents were converted in 13.31 seconds.
"
P100024_Iron_Studies_20230112_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100024_Iron_Studies_20230112_borderless.pdf,ok,0,2026-01-11T22:58:38,2026-01-11T22:59:08,30.55,ThreadPoolExecutor-0_0,13880,"ing document P100024_Iron_Studies_20230112_borderless.pdf in 13.08 sec.
2026-01-11 22:59:06,034 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100024_Iron_Studies_20230112_borderless.md
2026-01-11 22:59:06,082 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:59:06,098 - INFO - All documents were converted in 13.14 seconds.
"
P100024_Lipid_Profile_20240320_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100024_Lipid_Profile_20240320_borderless.pdf,ok,0,2026-01-11T22:58:38,2026-01-11T22:59:10,32.12,ThreadPoolExecutor-0_3,7276,"g document P100024_Lipid_Profile_20240320_borderless.pdf in 15.02 sec.
2026-01-11 22:59:08,108 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100024_Lipid_Profile_20240320_borderless.md
2026-01-11 22:59:08,140 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:59:08,156 - INFO - All documents were converted in 15.04 seconds.
"
P100024_Lipid_Profile_20251007_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100024_Lipid_Profile_20251007_borderless.pdf,ok,0,2026-01-11T22:58:57,2026-01-11T22:59:46,48.73,ThreadPoolExecutor-0_1,17856,"g document P100024_Lipid_Profile_20251007_borderless.pdf in 19.70 sec.
2026-01-11 22:59:43,815 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100024_Lipid_Profile_20251007_borderless.md
2026-01-11 22:59:43,867 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:59:43,867 - INFO - All documents were converted in 19.75 seconds.
"
P100026_Iron_Studies_20250130_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100026_Iron_Studies_20250130_alternative.pdf,ok,0,2026-01-11T22:59:00,2026-01-11T22:59:48,47.95,ThreadPoolExecutor-0_2,17592,"g document P100026_Iron_Studies_20250130_alternative.pdf in 18.20 sec.
2026-01-11 22:59:45,946 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100026_Iron_Studies_20250130_alternative.md
2026-01-11 22:59:45,994 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 22:59:45,994 - INFO - All documents were converted in 18.24 seconds.
"
P100026_Lipid_Profile_20240826_multipage,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100026_Lipid_Profile_20240826_multipage.pdf,ok,0,2026-01-11T22:59:08,2026-01-11T23:00:05,56.99,ThreadPoolExecutor-0_0,13880,"ing document P100026_Lipid_Profile_20240826_multipage.pdf in 25.17 sec.
2026-01-11 23:00:03,153 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100026_Lipid_Profile_20240826_multipage.md
2026-01-11 23:00:03,202 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:03,202 - INFO - All documents were converted in 25.22 seconds.
"
P100027_Lipid_Profile_20251104_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100027_Lipid_Profile_20251104_alternative.pdf,ok,0,2026-01-11T22:59:10,2026-01-11T23:00:05,55.10,ThreadPoolExecutor-0_3,7276,"document P100027_Lipid_Profile_20251104_alternative.pdf in 23.00 sec.
2026-01-11 23:00:03,241 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100027_Lipid_Profile_20251104_alternative.md
2026-01-11 23:00:03,302 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:03,302 - INFO - All documents were converted in 23.07 seconds.
"
P100029_Lipid_Profile_20240612_colored,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100029_Lipid_Profile_20240612_colored.pdf,ok,0,2026-01-11T22:59:46,2026-01-11T23:00:27,41.74,ThreadPoolExecutor-0_1,17856,"verting document P100029_Lipid_Profile_20240612_colored.pdf in 12.02 sec.
2026-01-11 23:00:26,191 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100029_Lipid_Profile_20240612_colored.md
2026-01-11 23:00:26,228 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:26,232 - INFO - All documents were converted in 12.06 seconds.
"
P100029_Lipid_Profile_20240918_colored,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100029_Lipid_Profile_20240918_colored.pdf,ok,0,2026-01-11T22:59:48,2026-01-11T23:00:30,41.69,ThreadPoolExecutor-0_2,17592,"verting document P100029_Lipid_Profile_20240918_colored.pdf in 12.45 sec.
2026-01-11 23:00:27,821 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100029_Lipid_Profile_20240918_colored.md
2026-01-11 23:00:27,855 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:27,857 - INFO - All documents were converted in 12.50 seconds.
"
P100030_Iron_Studies_20241228_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100030_Iron_Studies_20241228_borderless.pdf,ok,0,2026-01-11T23:00:05,2026-01-11T23:00:36,30.96,ThreadPoolExecutor-0_3,7276,"ing document P100030_Iron_Studies_20241228_borderless.pdf in 11.67 sec.
2026-01-11 23:00:34,709 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100030_Iron_Studies_20241228_borderless.md
2026-01-11 23:00:34,744 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:34,748 - INFO - All documents were converted in 11.72 seconds.
"
P100029_Lipid_Profile_20250227_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100029_Lipid_Profile_20250227_alternative.pdf,ok,0,2026-01-11T23:00:05,2026-01-11T23:00:38,32.99,ThreadPoolExecutor-0_0,13880,"document P100029_Lipid_Profile_20250227_alternative.pdf in 14.03 sec.
2026-01-11 23:00:36,891 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100029_Lipid_Profile_20250227_alternative.md
2026-01-11 23:00:36,921 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:00:36,921 - INFO - All documents were converted in 14.06 seconds.
"
P100030_Lipid_Profile_20250411_multipage,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100030_Lipid_Profile_20250411_multipage.pdf,ok,0,2026-01-11T23:00:27,2026-01-11T23:01:03,35.29,ThreadPoolExecutor-0_1,17856,"ing document P100030_Lipid_Profile_20250411_multipage.pdf in 16.16 sec.
2026-01-11 23:01:00,810 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100030_Lipid_Profile_20250411_multipage.md
2026-01-11 23:01:00,865 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:00,870 - INFO - All documents were converted in 16.22 seconds.
"
P100031_Lipid_Profile_20250822_quest,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100031_Lipid_Profile_20250822_quest.pdf,ok,0,2026-01-11T23:00:30,2026-01-11T23:01:03,33.76,ThreadPoolExecutor-0_2,17592," converting document P100031_Lipid_Profile_20250822_quest.pdf in 15.39 sec.
2026-01-11 23:01:01,528 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100031_Lipid_Profile_20250822_quest.md
2026-01-11 23:01:01,571 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:01,571 - INFO - All documents were converted in 15.43 seconds.
"
P100035_Iron_Studies_20250720_minimal_bars,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100035_Iron_Studies_20250720_minimal_bars.pdf,ok,0,2026-01-11T23:00:36,2026-01-11T23:01:05,28.67,ThreadPoolExecutor-0_3,7276,"document P100035_Iron_Studies_20250720_minimal_bars.pdf in 11.36 sec.
2026-01-11 23:01:03,117 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100035_Iron_Studies_20250720_minimal_bars.md
2026-01-11 23:01:03,159 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:03,163 - INFO - All documents were converted in 11.42 seconds.
"
P100035_Lipid_Profile_20241130_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100035_Lipid_Profile_20241130_alternative.pdf,ok,0,2026-01-11T23:00:38,2026-01-11T23:01:11,33.19,ThreadPoolExecutor-0_0,13880,"document P100035_Lipid_Profile_20241130_alternative.pdf in 15.33 sec.
2026-01-11 23:01:10,102 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100035_Lipid_Profile_20241130_alternative.md
2026-01-11 23:01:10,151 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:10,155 - INFO - All documents were converted in 15.38 seconds.
"
P100037_Iron_Studies_20250729_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100037_Iron_Studies_20250729_borderless.pdf,ok,0,2026-01-11T23:01:05,2026-01-11T23:01:35,30.37,ThreadPoolExecutor-0_3,7276,"ing document P100037_Iron_Studies_20250729_borderless.pdf in 13.36 sec.
2026-01-11 23:01:33,771 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100037_Iron_Studies_20250729_borderless.md
2026-01-11 23:01:33,810 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:33,815 - INFO - All documents were converted in 13.40 seconds.
"
P100036_Lipid_Profile_20240512_bordered_chart,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100036_Lipid_Profile_20240512_bordered_chart.pdf,ok,0,2026-01-11T23:01:03,2026-01-11T23:01:36,32.20,ThreadPoolExecutor-0_2,17592,"nt P100036_Lipid_Profile_20240512_bordered_chart.pdf in 15.38 sec.
2026-01-11 23:01:34,259 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100036_Lipid_Profile_20240512_bordered_chart.md
2026-01-11 23:01:34,303 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:34,306 - INFO - All documents were converted in 15.42 seconds.
"
P100036_Lipid_Profile_20231126_quest,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100036_Lipid_Profile_20231126_quest.pdf,ok,0,2026-01-11T23:01:03,2026-01-11T23:01:36,33.10,ThreadPoolExecutor-0_1,17856," converting document P100036_Lipid_Profile_20231126_quest.pdf in 15.50 sec.
2026-01-11 23:01:34,377 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100036_Lipid_Profile_20231126_quest.md
2026-01-11 23:01:34,419 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:34,423 - INFO - All documents were converted in 15.55 seconds.
"
P100037_Lipid_Profile_20240820_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100037_Lipid_Profile_20240820_alternative.pdf,ok,0,2026-01-11T23:01:11,2026-01-11T23:01:44,32.98,ThreadPoolExecutor-0_0,13880,"document P100037_Lipid_Profile_20240820_alternative.pdf in 15.44 sec.
2026-01-11 23:01:43,111 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100037_Lipid_Profile_20240820_alternative.md
2026-01-11 23:01:43,135 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:43,137 - INFO - All documents were converted in 15.47 seconds.
"
P100038_Iron_Studies_20240831_grid,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100038_Iron_Studies_20240831_grid.pdf,ok,0,2026-01-11T23:01:36,2026-01-11T23:02:01,25.50,ThreadPoolExecutor-0_2,17592,"nished converting document P100038_Iron_Studies_20240831_grid.pdf in 8.20 sec.
2026-01-11 23:01:59,439 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100038_Iron_Studies_20240831_grid.md
2026-01-11 23:01:59,484 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:01:59,488 - INFO - All documents were converted in 8.26 seconds.
"
P100038_Iron_Studies_20241117_alternative,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100038_Iron_Studies_20241117_alternative.pdf,ok,0,2026-01-11T23:01:36,2026-01-11T23:02:05,29.63,ThreadPoolExecutor-0_1,17856,"g document P100038_Iron_Studies_20241117_alternative.pdf in 12.95 sec.
2026-01-11 23:02:04,122 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100038_Iron_Studies_20241117_alternative.md
2026-01-11 23:02:04,164 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:02:04,168 - INFO - All documents were converted in 12.99 seconds.
"
P100037_Lipid_Profile_20250529_borderless,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100037_Lipid_Profile_20250529_borderless.pdf,ok,0,2026-01-11T23:01:35,2026-01-11T23:02:06,31.33,ThreadPoolExecutor-0_3,7276,"g document P100037_Lipid_Profile_20250529_borderless.pdf in 14.08 sec.
2026-01-11 23:02:05,069 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100037_Lipid_Profile_20250529_borderless.md
2026-01-11 23:02:05,101 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:02:05,103 - INFO - All documents were converted in 14.12 seconds.
"
P100038_Lipid_Profile_20240219_colored,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100038_Lipid_Profile_20240219_colored.pdf,ok,0,2026-01-11T23:01:44,2026-01-11T23:02:14,29.75,ThreadPoolExecutor-0_0,13880,"verting document P100038_Lipid_Profile_20240219_colored.pdf in 12.30 sec.
2026-01-11 23:02:12,924 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100038_Lipid_Profile_20240219_colored.md
2026-01-11 23:02:12,958 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:02:12,959 - INFO - All documents were converted in 12.33 seconds.
"
P100039_Iron_Studies_20250712_quest,C:\Users\kousik.senthilkumar\Desktop\rag_anything\lab_reports_final\P100039_Iron_Studies_20250712_quest.pdf,ok,0,2026-01-11T23:02:01,2026-01-11T23:02:34,33.08,ThreadPoolExecutor-0_2,17592,"ed converting document P100039_Iron_Studies_20250712_quest.pdf in 12.83 sec.
2026-01-11 23:02:31,800 - INFO - writing Markdown output to C:\Users\kousik.senthilkumar\Desktop\rag_anything\RAG-Anything\data\parsed\P100039_Iron_Studies_20250712_quest.md
2026-01-11 23:02:31,859 - INFO - Processed 1 docs, of which 0 failed
2026-01-11 23:02:31,863 - INFO - All documents were converted in 12.89 seconds.
"
